timestamp,price,market_cap,total_volume,date,coin
1772352161007,2007.017766763457,242062585223.4181,23121684639.998394,2026-03-01 08:02:41.007,ethereum
1772355779825,1986.0925345737064,239541252141.45877,24119394203.508713,2026-03-01 09:02:59.825,ethereum
1772359436116,1980.8223585292903,239045948851.9954,23643237018.962013,2026-03-01 10:03:56.116,ethereum
1772362952585,1984.7004524034205,239451927162.16068,24026228853.6246,2026-03-01 11:02:32.585,ethereum
1772366525598,1983.6106960733432,239503758322.693,23167547987.433247,2026-03-01 12:02:05.598,ethereum
1772370190739,1978.6890977374528,238742065723.6093,22214816142.205017,2026-03-01 13:03:10.739,ethereum
1772373683449,2008.2875597987543,242741673730.75095,23200535107.614716,2026-03-01 14:01:23.449,ethereum
1772377388939,2001.1891766308695,241472528815.60468,23190509678.248684,2026-03-01 15:03:08.939,ethereum
1772381073147,1991.3290328504768,241553236619.8719,21843811372.989666,2026-03-01 16:04:33.147,ethereum
1772384645665,1971.6462824069931,238237737895.628,16842264804.885754,2026-03-01 17:04:05.665,ethereum
1772388145179,1963.7633037243756,237436224694.1094,22921514102.954376,2026-03-01 18:02:25.179,ethereum
1772391641362,1975.6073790809373,238445426611.3664,20317447623.14618,2026-03-01 19:00:41.362,ethereum
1772395223704,1953.9825728771195,235756195997.88605,22481487634.666935,2026-03-01 20:00:23.704,ethereum
1772398962486,1914.3873101275508,230792790650.5475,22589372565.26907,2026-03-01 21:02:42.486,ethereum
1772402559017,1930.0957345393858,232879135183.319,22485562468.563633,2026-03-01 22:02:39.017,ethereum
1772406197728,1923.0581714968055,232508818269.7662,22967395883.174007,2026-03-01 23:03:17.728,ethereum
1772409782648,1939.095764166877,233938159880.58466,23561863356.052166,2026-03-02 00:03:02.648,ethereum
1772413299303,1960.9700191183363,236677282278.8701,23495765308.09064,2026-03-02 01:01:39.303,ethereum
1772416947332,1964.0726940832183,237257122899.4836,22620817777.2267,2026-03-02 02:02:27.332,ethereum
1772420533695,1955.9338433943637,236220478730.59158,22209980313.63439,2026-03-02 03:02:13.695,ethereum
1772424128799,1972.3304157729185,238054794899.35486,20878568752.132534,2026-03-02 04:02:08.799,ethereum
1772427725140,1972.2880812145045,237898483792.16068,21746690708.570305,2026-03-02 05:02:05.140,ethereum
1772431324164,1971.6119722002986,238398483885.81848,21859751586.95767,2026-03-02 06:02:04.164,ethereum
1772434922110,1943.9143350284994,234679400528.84396,20627268589.317307,2026-03-02 07:02:02.110,ethereum
1772438522485,1940.2574797423551,234219488927.82062,20931904355.09717,2026-03-02 08:02:02.485,ethereum
1772442086376,1947.1588763386555,234879249407.91217,21919706779.361366,2026-03-02 09:01:26.376,ethereum
1772445764348,1947.8575023942249,235406596051.52444,21315092341.745037,2026-03-02 10:02:44.348,ethereum
1772449336655,1950.4456036498852,235135687743.34058,21298719373.74988,2026-03-02 11:02:16.655,ethereum
1772452974454,1947.3576094368823,235012396811.20926,20999106154.64873,2026-03-02 12:02:54.454,ethereum
1772456545230,1937.8858402214762,233920813839.59424,20787740502.46468,2026-03-02 13:02:25.230,ethereum
1772460217093,1926.8558916447564,232223926514.34543,20664167935.45658,2026-03-02 14:03:37.093,ethereum
1772463784599,1977.9437387960024,238338733481.54404,22764262480.20515,2026-03-02 15:03:04.599,ethereum
1772467390891,2047.0948360727766,246894509437.93634,26044893093.218094,2026-03-02 16:03:10.891,ethereum
1772470970913,2065.0359067698546,249057316810.86423,27141114851.84867,2026-03-02 17:02:50.913,ethereum
1772474555322,2040.4321367104928,246327109059.00818,27045084133.697258,2026-03-02 18:02:35.322,ethereum
1772478235029,2029.5122938125978,244927776575.21622,26648734005.111282,2026-03-02 19:03:55.029,ethereum
1772481787429,2042.1836608024716,246424701078.76624,26555528904.659084,2026-03-02 20:03:07.429,ethereum
1772485277735,2039.1948725123436,246475143908.23438,26591033962.40578,2026-03-02 21:01:17.735,ethereum
1772488999726,2043.8467875819167,246670489110.73492,26805468335.90576,2026-03-02 22:03:19.726,ethereum
1772492561829,2052.1195070665794,247688509777.01474,25837232104.430748,2026-03-02 23:02:41.829,ethereum
1772496206188,2027.3986070004544,244715081493.1851,25974880722.79558,2026-03-03 00:03:26.188,ethereum
1772499725832,2033.768424233588,244997129747.5811,27123424790.819275,2026-03-03 01:02:05.832,ethereum
1772503044654,2026.7497251054751,244701731881.5261,26085258356.838207,2026-03-03 01:57:24.654,ethereum
1772503399490,2020.56123903281,244519511849.7028,26846755862.594166,2026-03-03 02:03:19.490,ethereum
1772506976053,2014.1676541091824,242985923753.27805,26295908623.722065,2026-03-03 03:02:56.053,ethereum
1772510563737,2008.6600776114146,242310741029.87845,26624822846.85406,2026-03-03 04:02:43.737,ethereum
1772514206888,1999.5859149672062,241426390786.58392,25697875628.033455,2026-03-03 05:03:26.888,ethereum
1772517820155,1992.7077218603865,239974617076.61713,27166729395.460285,2026-03-03 06:03:40.155,ethereum
1772521446700,1998.3499730104418,240942967037.30252,26842251717.835,2026-03-03 07:04:06.700,ethereum
1772524806485,1995.5568983677642,240818040648.4752,25642328627.59412,2026-03-03 08:00:06.485,ethereum
1772528437126,1952.1418883251347,235559405417.9463,25948694937.75967,2026-03-03 09:00:37.126,ethereum
1772532041733,1951.014766774969,235502602154.56305,25356380265.254135,2026-03-03 10:00:41.733,ethereum
1772535854131,1956.6288756341273,236185777438.39056,26577950060.54825,2026-03-03 11:04:14.131,ethereum
1772539241126,1962.0772700706116,236838529458.4981,26730233243.376125,2026-03-03 12:00:41.126,ethereum
1772542892099,1967.1996148274636,237457039934.14066,27237535117.34553,2026-03-03 13:01:32.099,ethereum
1772546606492,1951.6844285172385,235203616841.7543,27673204065.21574,2026-03-03 14:03:26.492,ethereum
1772550256773,1943.7263812633669,234878109404.23062,27305221740.20332,2026-03-03 15:04:16.773,ethereum
1772553766868,1968.2197041260965,237100226014.09802,25683988494.22292,2026-03-03 16:02:46.868,ethereum
1772557334355,1984.9708845331047,239765720391.33035,25137928945.449093,2026-03-03 17:02:14.355,ethereum
1772561031507,1983.2636007799517,239064141650.7687,25441126821.401028,2026-03-03 18:03:51.507,ethereum
1772564563674,1988.6328970199552,240031103738.05893,24951601071.674202,2026-03-03 19:02:43.674,ethereum
1772568176898,1986.9780156580532,239784109587.64798,25651355993.36781,2026-03-03 20:02:56.898,ethereum
1772571678640,1976.268519513368,238244710529.91348,24763711172.9723,2026-03-03 21:01:18.640,ethereum
1772575356916,1969.0111107825912,237734025387.46832,24981704752.566124,2026-03-03 22:02:36.916,ethereum
1772578826370,1982.0769158569274,239287558466.03027,24321017040.30863,2026-03-03 23:00:26.370,ethereum
1772582542567,1981.402086858615,239255669201.7737,24332544755.468235,2026-03-04 00:02:22.567,ethereum
1772586183449,1978.0156975395248,238542670211.9898,24159916494.27491,2026-03-04 01:03:03.449,ethereum
1772589728464,1981.9308895240802,239492696508.21454,24331414201.718834,2026-03-04 02:02:08.464,ethereum
1772593441964,1978.570230671643,238969864793.72455,23110902223.510868,2026-03-04 03:04:01.964,ethereum
1772596992188,1960.3803612865781,236600850646.05405,24375658632.487915,2026-03-04 04:03:12.188,ethereum
1772600691657,1960.7021131225038,236717864661.19656,23514118805.18166,2026-03-04 05:04:51.657,ethereum
1772604223648,1971.6974845203515,238039491869.57062,24071244296.303986,2026-03-04 06:03:43.648,ethereum
1772607724811,1980.0840916510497,238937855442.4782,24103505543.41219,2026-03-04 07:02:04.811,ethereum
1772611321282,2005.863478287176,241529765604.80994,23937586663.305927,2026-03-04 08:02:01.282,ethereum
1772614993258,2064.0266423165076,248579165157.01138,25734594614.638496,2026-03-04 09:03:13.258,ethereum
1772618482163,2074.7518644095376,250184811486.6431,26923196367.13413,2026-03-04 10:01:22.163,ethereum
1772622201997,2072.0551417144466,249905747653.08398,27710381289.850716,2026-03-04 11:03:21.997,ethereum
1772625765556,2055.573711186219,248110250033.75476,27601750262.445007,2026-03-04 12:02:45.556,ethereum
1772629410132,2053.722435820589,247868301585.39734,27593777003.968502,2026-03-04 13:03:30.132,ethereum
1772632988761,2064.3581299245093,249171610697.21863,28229224617.59865,2026-03-04 14:03:08.761,ethereum
1772636568750,2084.5762962113567,250841406105.5361,29376449856.017952,2026-03-04 15:02:48.750,ethereum
1772640207826,2150.3925050663506,258874810060.84726,31439367070.558624,2026-03-04 16:03:27.826,ethereum
1772643799382,2143.0771493467278,258685403526.64697,31204266236.380825,2026-03-04 17:03:19.382,ethereum
1772647410540,2147.0371850591255,259224993322.18866,31662913241.085823,2026-03-04 18:03:30.540,ethereum
1772650975057,2162.208620313557,260961498011.80493,31407370027.215553,2026-03-04 19:02:55.057,ethereum
1772654635663,2179.3034097539403,263059434323.40552,33369805294.305428,2026-03-04 20:03:55.663,ethereum
1772658132149,2155.6855981582416,260336750868.5571,32833037208.61816,2026-03-04 21:02:12.149,ethereum
1772661694094,2150.7279943966005,259176958315.15317,33819978124.79538,2026-03-04 22:01:34.094,ethereum
1772665333130,2132.1752731699717,256891223485.27667,34068146053.079926,2026-03-04 23:02:13.130,ethereum
1772668962758,2127.5395593313337,256460103312.01343,34254034858.02505,2026-03-05 00:02:42.758,ethereum
1772672614887,2128.9595318254815,257139844118.00977,34333250927.359577,2026-03-05 01:03:34.887,ethereum
1772676221015,2114.0835806007112,254956643165.21,34232813574.931076,2026-03-05 02:03:41.015,ethereum
1772679656874,2121.0508084832863,255941735751.14276,34516567386.67762,2026-03-05 03:00:56.874,ethereum
1772683381674,2120.114262196051,255918421972.8229,33201776303.241257,2026-03-05 04:03:01.674,ethereum
1772687002109,2137.4506740783195,258020255635.28232,31152552156.34291,2026-03-05 05:03:22.109,ethereum
1772690566722,2118.757947320142,255733714380.72778,34447461979.69606,2026-03-05 06:02:46.722,ethereum
1772694222188,2128.4988410038313,256951841882.2606,33710113895.110996,2026-03-05 07:03:42.188,ethereum
1772697694493,2103.1852983306158,253502395017.62735,34704537237.417854,2026-03-05 08:01:34.493,ethereum
1772701391091,2117.1768323491838,255209625837.8601,32141744798.145195,2026-03-05 09:03:11.091,ethereum
1772704814220,2124.9191886421886,256550479851.80734,31832956011.21022,2026-03-05 10:00:14.220,ethereum
1772708590653,2156.914380289229,260714562182.34222,30374808300.46275,2026-03-05 11:03:10.653,ethereum
1772712059704,2138.0647220077653,258085344831.3392,30018483883.268448,2026-03-05 12:00:59.704,ethereum
1772715783750,2139.533923820458,258244804238.81924,30159674073.432056,2026-03-05 13:03:03.750,ethereum
1772719414250,2118.5275661945584,256206373298.24603,29291717287.07168,2026-03-05 14:03:34.250,ethereum
1772722942866,2118.652533203664,255155674613.1787,29016037533.57172,2026-03-05 15:02:22.866,ethereum
1772726625734,2084.259312311558,251246711813.4863,26808260264.721966,2026-03-05 16:03:45.734,ethereum
1772730185763,2080.834129319046,251160675461.69016,26572846685.725716,2026-03-05 17:03:05.763,ethereum
1772733840108,2059.6879721491946,248577884318.1885,25180069993.09735,2026-03-05 18:04:00.108,ethereum
1772737270877,2075.918386887758,250517711395.89227,25715085693.487347,2026-03-05 19:01:10.877,ethereum
1772740962681,2075.1310717157153,250428905560.00656,24477507995.792778,2026-03-05 20:02:42.681,ethereum
1772744561496,2093.0704153795728,252456593981.21988,24382679596.12097,2026-03-05 21:02:41.496,ethereum
1772748197247,2080.8081782518916,251050840367.3512,24059115853.73907,2026-03-05 22:03:17.247,ethereum
1772751746930,2081.3964578660493,251492073520.53976,22863472742.429047,2026-03-05 23:02:26.930,ethereum
1772755393882,2073.044331238617,250268358263.60947,23237720682.87156,2026-03-06 00:03:13.882,ethereum
1772759005069,2074.5370717489996,250293901385.56635,22849056745.738033,2026-03-06 01:03:25.069,ethereum
1772762601326,2087.5727549691305,251987125499.55267,22648962765.118534,2026-03-06 02:03:21.326,ethereum
1772766119543,2083.5272514680078,251422935982.11484,21886178198.13142,2026-03-06 03:01:59.543,ethereum
1772769781563,2083.1395882671072,251243592539.66867,21730612183.017975,2026-03-06 04:03:01.563,ethereum
1772773210377,2069.5312839432972,249908375092.03418,21485589173.418625,2026-03-06 05:00:10.377,ethereum
1772776954088,2068.8448704797224,249728760392.65802,21906199534.919735,2026-03-06 06:02:34.088,ethereum
1772780534668,2074.749060715415,250430896140.24207,21024451034.66014,2026-03-06 07:02:14.668,ethereum
1772784194104,2082.7662883444423,251405324889.28104,20801590941.11828,2026-03-06 08:03:14.104,ethereum
1772787619252,2075.3711533438845,250502938486.57678,20367341214.78218,2026-03-06 09:00:19.252,ethereum
1772791335637,2059.3418197800333,248480287156.8588,19860735079.310406,2026-03-06 10:02:15.637,ethereum
1772795015715,2062.9849863148424,249208488465.1724,20626433379.242626,2026-03-06 11:03:35.715,ethereum
